"African"	"AfricanxMfalcata"	"AfricanxPeruvian"	"Chilean"	"ChileanSeedInc"	"ChileanxMfalcata"	"Ezra"	"Flemish"	"Indian"	"IndianxLadak"	"Ladak"	"Mfalcata"	"MfalcataSeedInc"	"MfalcataxPeruvian"	"Mvaria"	"NY1430"	"NY1517"	"NY1518"	"OneidaVR"	"Peruvian"	"Regen"	"SW315LH"	"Turkistan"	"Vernal"	"AfricanxChileanEst"	"AfricanxFlemishEst"	"AfricanxIndianEst"	"AfricanxLadakEst"	"AfricanxMfalcataEst"	"AfricanxMvariaEst"	"AfricanxPeruvianEst"	"AfricanxTurkistanEst"	"ChileanxFlemishEst"	"ChileanxIndianEst"	"ChileanxLadakEst"	"ChileanxMfalcataEst"	"ChileanxMvariaEst"	"ChileanxPeruvianEst"	"ChileanxTurkistanEst"	"FlemishxIndianEst"	"FlemishxLadakEst"	"FlemishxMfalcataEst"	"FlemishxMvariaEst"	"FlemishxPeruvianEst"	"FlemishxTurkistanEst"	"IndianxLadakEst"	"IndianxMfalcataEst"	"IndianxMvariaEst"	"IndianxPeruvianEst"	"IndianxTurkistanEst"	"LadakxMfalcataEst"	"LadakxMvariaEst"	"LadakxPeruvianEst"	"LadakxTurkistanEst"	"MfalcataxMvariaEst"	"MfalcataxPeruvianEst"	"MfalcataxTurkistanEst"	"MvariaxPeruvianEst"	"MvariaxTurkistanEst"	"PeruvianxTurkistanEst"
"IndianxLadakEst"	0.030931881064525	-0.0316914629510595	0.028258847177259	0.0321789765286369	0.0275190322987748	-0.0411289256625616	-0.000856791236231633	0.0122000657842352	0.0587155570027141	0.0250858083975615	0.0250024804402032	-0.131783902246323	-0.142255627258922	-0.0434350263106364	0.00901326599048697	-0.000260857709695971	-0.00850746228516294	-0.00360270229048591	0.00377808578171822	0.025869701209149	-0.00198702387451978	-0.0172929202700087	0.0333522463266697	-0.00688495750975238	0.031555428796581	0.0215659734243801	0.0448237190336196	0.0279671807523641	-0.0504260105908988	0.019972573527506	0.028400791136837	0.0321420636955974	0.0221895211564361	0.0454472667656755	0.0285907284844201	-0.0498024628588428	0.020596121259562	0.029024338868893	0.0327656114276533	0.0354578113934747	0.0186012731122192	-0.0597919182310437	0.0106066658873611	0.0190348834966921	0.0227761560554525	0.0269026849096028	-0.0365341726218042	0.0338644114966005	0.0422926291059316	0.0460339016646919	-0.0533907109030597	0.0170078732153451	0.0254360908246761	0.0291773633834365	-0.0613853181279178	-0.0529571005185868	-0.0492158279598264	0.017441483599818	0.0211827561585784	0.0296109737679094
"IndianxMfalcataEst"	-0.0470563162150262	-0.0350740307561954	-0.0516454165508617	-0.0480348618910602	-0.0535553370736301	-0.0438904598611544	-0.0602206936496395	-0.0555860228352781	-0.0208352138364418	-0.0428411444767799	-0.0522331314071666	-0.00302247818970868	-0.0352929491215507	-0.0425786403415308	-0.0501515121075257	-0.0602037624824036	-0.0638008079341173	-0.0642641540906519	-0.0570050927071749	-0.0531629905076584	-0.0611758709074498	-0.0648157433057037	-0.0390503875476013	-0.0512831790610665	-0.0475455890530432	-0.0513211695251521	-0.033945765025734	-0.0496447238110964	-0.0250393972023674	-0.048603914161276	-0.0501096533613423	-0.0430533518813137	-0.0518104423631692	-0.034435037863751	-0.0501339966491134	-0.0255286700403845	-0.049093186999293	-0.0505989261993593	-0.0435426247193307	-0.0382106183358599	-0.0539095771212223	-0.0293042505124934	-0.0528687674714019	-0.0543745066714682	-0.0473182051914397	-0.0365341726218042	-0.0307898298171998	-0.0354933629719838	-0.0369991021720501	-0.0299428006920215	-0.0276278047984376	-0.0511923217573462	-0.0526980609574125	-0.0456417594773839	-0.0265869951486172	-0.0280927343486835	-0.021036432868655	-0.0516572513075921	-0.0446009498275635	-0.0461066890276298
"IndianxMvariaEst"	0.0409858349673893	-0.0296477871320557	0.0384176582629025	0.0427352799702276	0.03677973938359	-0.039874427736669	0.00719153595290072	0.021445370789102	0.0686589013478637	0.0302629444730718	-0.000930078354662643	-0.139645627291831	-0.152130769142707	-0.0413516284854259	0.0461027861351354	0.00778792347692803	-0.000695508457351647	0.00337904481830289	0.0115747744059373	0.0356947563965634	0.00516282647829528	-0.0106993136500378	0.0402099377448584	-0.00155873433491057	0.0418605574688085	0.0312156028782457	0.0548223681576265	0.0200278783063633	-0.049329896162221	0.0435443105512624	0.0383402956819764	0.0405978863561238	0.0320903253796648	0.0556970906590457	0.0209026008077825	-0.0484551736608018	0.0444190330526815	0.0392150181833955	0.041472608857543	0.0450521360684829	0.0102576462172197	-0.0591001282513646	0.0337740784621187	0.0285700635928327	0.0308276542669802	0.0338644114966005	-0.0354933629719838	0.0394439202823558	0.0521768288722136	0.0544344195463611	-0.070287852823247	0.0225863538902364	0.0173823390209504	0.0196399296950979	-0.0467714205783479	-0.0519754354476339	-0.0497178447734865	0.0408987712658494	0.0431563619399969	0.0379523470707109
"IndianxPeruvianEst"	0.0550522225737925	-0.0282809079375078	0.0556367478638464	0.0575727120412646	0.0524373613744473	-0.0379216483992642	0.011109977054367	0.027582489542239	0.0832329449551365	0.0389711309561281	0.00135231325672659	-0.157231149299237	-0.168724669124926	-0.0384207533111831	0.0211207127892906	0.012083994557488	0.00231569603440177	0.00822734604936965	0.0160565843483079	0.0767307604374943	0.00962710368668502	-0.00986493915070419	0.0489538705671201	8.58404218149036e-05	0.0563124673075286	0.0413173560580157	0.0691425837644645	0.0282022679152595	-0.0510894633627221	0.0380864676815416	0.0658914915056434	0.0520030465704563	0.0425776007917518	0.0704028284982006	0.0294625126489956	-0.049829218628986	0.0393467124152776	0.0671517362393795	0.0532632913041924	0.0554077172486877	0.0144674013994828	-0.0648243298784988	0.0243516011657648	0.0521566249898666	0.0382681800546796	0.0422926291059316	-0.0369991021720501	0.0521768288722136	0.0613928292604016	0.0660934077611283	-0.077939418021255	0.0112365130230086	0.0390415368471105	0.0251530919119234	-0.068055218254973	-0.0402501944308712	-0.0541386393660583	0.0489257366133925	0.0350372916782054	0.0628423155023072
"IndianxTurkistanEst"	0.0571208405254538	-0.0209727381428715	0.0530056838124505	0.0559025410572829	0.0503173403882426	-0.0330703496583591	0.0155900190204314	0.0296203910238469	0.0831363773171577	0.0421301786254885	0.00893142601222622	-0.143021978701201	-0.154489958504782	-0.0357771190005143	0.0257324617755644	0.0164869504637789	0.00685016459036125	0.0117605680706833	0.0203041069604319	0.049050438205099	0.0132767537983688	-0.00497754988325349	0.0929645204144647	0.00667534637676122	0.0565116907913684	0.0433706157746503	0.0701286089213057	0.03302613326884	-0.0429505690878735	0.0414266511505091	0.0530856393652764	0.0750426804699592	0.0427614660405649	0.0695194591872203	0.0324169835347546	-0.0435597188219589	0.0408175014164237	0.052476489631191	0.0744335307358738	0.0563783841705023	0.0192759085180366	-0.0567007938386769	0.0276764263997057	0.039335414614473	0.0612924557191558	0.0460339016646919	-0.0299428006920215	0.0544344195463611	0.0660934077611283	0.0710746316727711	-0.0670452763444872	0.0173319438938953	0.0289909321086626	0.0509479732133455	-0.0586447584628181	-0.0469857702480509	-0.025028729143368	0.0373914499903317	0.0593484910950146	0.0710074793097819
"LadakxMfalcataEst"	-0.0738739738143502	-0.040231528895066	-0.0779306837011693	-0.0734345618173303	-0.0783893401463894	-0.046374344503346	-0.0717021854911831	-0.0705687235596306	-0.0780595660665424	-0.0611134649051784	-0.0287218557395769	0.0228039564696671	-0.00873518928255936	-0.0450216846305965	-0.0625161395799515	-0.0728739393562614	-0.0742280733059686	-0.0754746059350425	-0.0695413574606869	-0.0778192699759677	-0.0719738095008387	-0.0711054077426623	-0.0560309866224321	-0.0580070253676449	-0.0736542678158403	-0.0722213486869904	-0.0759667699404463	-0.0512979147769635	-0.0255350086723415	-0.0681950566971509	-0.0758466218951589	-0.0649524802183911	-0.0720016426884805	-0.0757470639419364	-0.0510782087784536	-0.0253153026738316	-0.0679753506986409	-0.075626915896649	-0.0647327742198812	-0.0743141448130865	-0.0496452896496038	-0.0238823835449817	-0.066542431569791	-0.0741939967677991	-0.0632998550910313	-0.0533907109030597	-0.0276278047984376	-0.070287852823247	-0.077939418021255	-0.0670452763444872	-0.0219594152101444	-0.0456189976597642	-0.0532705628577723	-0.0423764211810045	-0.0198560915551422	-0.0275076567531503	-0.0166135150763825	-0.0701677047779596	-0.0592735631011918	-0.0669251282991998
"LadakxMvariaEst"	0.0141681773680653	-0.0348052852709263	0.0121323911125949	0.0173355800439576	0.0119457363108307	-0.0423583123788607	-0.00428995588864284	0.00646267006474945	0.0114345491177631	0.0119906240446733	0.0225811973129271	-0.113819192632455	-0.125573009303715	-0.0437946727744917	0.0337381586627097	-0.00488225339692981	-0.011122773829203	-0.00783140702608771	-0.000961490347574723	0.0110384769282541	-0.00563511211509361	-0.0169889780869964	0.0232293386700276	-0.00828258064148896	0.0157518787060114	0.0103154237164074	0.0128013632429142	0.0183746873404962	-0.0498255076321951	0.0239531680153875	0.0126033271481597	0.0186987580190464	0.0118991250543535	0.0143850645808603	0.0199583886784423	-0.0482418062942489	0.0255368693533336	0.0141870284861059	0.0202824593569926	0.00894860959125627	0.0145219336888383	-0.053678261283853	0.0201004143637296	0.0087505734965018	0.0148460043673885	0.0170078732153451	-0.0511923217573462	0.0225863538902364	0.0112365130230086	0.0173319438938953	-0.0456189976597642	0.00936454158112173	0.0168098371205906	0.0229052679914773	-0.0400405169848729	-0.0513903578521007	-0.0452949269812139	0.0223883177954819	0.0284837486663686	0.0171339077991409
"LadakxPeruvianEst"	0.0282345649744684	-0.0334384060763784	0.0293514807135388	0.0321730121149946	0.0276033583016879	-0.0404055330414558	-0.000371514787176563	0.0125997888178864	0.0260085927250359	0.0206988105277297	0.0248635889243163	-0.131404714639861	-0.142166909285935	-0.0408637976002488	0.00875608531686491	-0.000586182316369799	-0.00811156933744961	-0.00298310579502095	0.00352031959479594	0.052074480969185	-0.00117083490670388	-0.0161546035876627	0.0319732714922894	-0.00663800588476349	0.0302037885447315	0.0204171768961774	0.0271215788497521	0.0265490769493924	-0.0515850748326962	0.0184953251456667	0.0401545229718267	0.0301039182333789	0.0223864004664405	0.0290908024200152	0.0285183005196555	-0.0496158512624331	0.0204645487159297	0.0421237465420898	0.032073141803642	0.0193041907714611	0.0187316888711014	-0.0594024629109872	0.0106779370673757	0.0323371348935357	0.0222865301550879	0.0254360908246761	-0.0526980609574125	0.0173823390209504	0.0390415368471105	0.0289909321086626	-0.0532705628577723	0.0168098371205906	0.0186830381085856	0.0284184302083028	-0.061324314661498	-0.0396651168353379	-0.0497157215737858	0.030415283143025	0.0203646784045771	0.0420238762307372
"LadakxTurkistanEst"	0.0303031829261298	-0.0261302362817421	0.026720416662143	0.0305028411310129	0.0254833373154832	-0.0355542343005507	0.0041085271788878	0.0146376902994943	0.025912025087057	0.02385785819709	0.032442701679816	-0.117195544041825	-0.127932198665791	-0.0382201632895801	0.0133678343031387	0.00381677358992106	-0.00357710078149013	0.000550116226292687	0.00776784220691988	0.0243941587367897	0.00247881520497991	-0.011267214320212	0.0759839213396339	-4.84999298171774e-05	0.0304030120285713	0.022470436612812	0.0281076040065934	0.0313729423029728	-0.0434461805578476	0.0218355086146342	0.0273486708314597	0.0531435521328818	0.0225702657152536	0.0282074331090349	0.0314727714054144	-0.043346351455406	0.0219353377170758	0.0274484999339013	0.0532433812353234	0.0202748576932757	0.0235401959896551	-0.0512789268711653	0.0140027623013165	0.019515924518142	0.0453108058195641	0.0291773633834365	-0.0456417594773839	0.0196399296950979	0.0251530919119234	0.0509479732133455	-0.0423764211810045	0.0229052679914773	0.0284184302083028	0.0363215199094557	-0.0519138548693431	-0.0464006926525176	-0.0206058113510955	0.0188809965199642	0.0446758778213863	0.0501890400382118
"MfalcataxMvariaEst"	-0.0638200199114859	-0.0381878530760622	-0.0677718726155258	-0.0628782583757396	-0.0691286330615742	-0.0451198465774535	-0.0636538583020507	-0.0613234185547638	-0.0681162217213928	-0.0559363288296681	-0.0546544145344427	0.0149422314241584	-0.0186103311663445	-0.042938286805386	-0.0254266194353031	-0.0648251581696374	-0.0664161194781574	-0.0684928588262537	-0.0617446688364679	-0.0679942147885532	-0.0648239591480237	-0.0645118011226914	-0.0491732952042434	-0.0526808021928031	-0.0633491391436128	-0.0625717192331249	-0.0659681208164394	-0.0592372172229643	-0.0244388942436638	-0.0446233196733945	-0.0659071173500196	-0.0564966575578647	-0.0621008384652517	-0.0654972400485662	-0.0587663364550912	-0.0239680134757906	-0.0441524389055213	-0.0654362365821464	-0.0560257767899915	-0.0647198201380783	-0.0579889165446033	-0.0231905935653027	-0.0433750189950334	-0.0646588166716585	-0.0552483568795036	-0.0613853181279178	-0.0265869951486172	-0.0467714205783479	-0.068055218254973	-0.0586447584628181	-0.0198560915551422	-0.0400405169848729	-0.061324314661498	-0.0519138548693431	-0.0300703725191404	-0.0265259916821974	-0.0171155318900425	-0.0467104171119281	-0.0372999573197733	-0.0585837549963983
"MfalcataxPeruvianEst"	-0.0497536323050828	-0.0368209738815143	-0.0505527830145819	-0.0480408263047026	-0.053471011070717	-0.0431670672400486	-0.0597354172005845	-0.0551862998016269	-0.05354217811412	-0.0472281423466118	-0.0523720229230535	-0.00264329058324702	-0.0352042311485637	-0.0400074116311432	-0.0504086927811478	-0.0605290870890774	-0.063404914986404	-0.0636445575951869	-0.0572628588940972	-0.0269582107476223	-0.0603596819396339	-0.0636774266233578	-0.0404293623819817	-0.0510362274360776	-0.0488972293048927	-0.0524699660533548	-0.0516479052096014	-0.0510628276140681	-0.0261984614441649	-0.0500811625431153	-0.0383559215263525	-0.0450914973435322	-0.0516135630531647	-0.0507915022094113	-0.050206424613878	-0.0253420584439748	-0.0492247595429252	-0.0374995185261625	-0.0442350943433421	-0.0543642389578735	-0.0537791613623402	-0.0289147951924369	-0.0527974962913873	-0.0410722552746246	-0.0478078310918043	-0.0529571005185868	-0.0280927343486835	-0.0519754354476339	-0.0402501944308712	-0.0469857702480509	-0.0275076567531503	-0.0513903578521007	-0.0396651168353379	-0.0464006926525176	-0.0265259916821974	-0.0419210709326837	-0.0215363264826143	-0.0386834517643851	-0.0454190275815647	-0.033693786564802
"MfalcataxTurkistanEst"	-0.0476850143534214	-0.029512804086878	-0.0531838470659777	-0.0497109972886843	-0.0555910320569217	-0.0383157684991435	-0.0552553752345201	-0.0531483983200189	-0.0536387457520989	-0.0440690946772514	-0.0447929101675539	0.011565880014789	-0.02096952052842	-0.0373637773204744	-0.045796943794874	-0.0561261311827866	-0.0588704464304445	-0.0601113355738732	-0.0530153362819733	-0.0546385329800176	-0.0567100318279501	-0.0587900373559071	0.00358128746536289	-0.0444467214811313	-0.0486980058210529	-0.0504167063367202	-0.0506618800527602	-0.0462389622604877	-0.0180595671693162	-0.0467409790741477	-0.0511617736667195	-0.0220518634440293	-0.0514296978043516	-0.0516748715203916	-0.0472519537281191	-0.0190725586369477	-0.0477539705417791	-0.052174765134351	-0.0230648549116607	-0.0533935720360589	-0.0489706542437864	-0.020791259152615	-0.0494726710574465	-0.0538934656500183	-0.024783555427328	-0.0492158279598264	-0.021036432868655	-0.0497178447734865	-0.0541386393660583	-0.025028729143368	-0.0166135150763825	-0.0452949269812139	-0.0497157215737858	-0.0206058113510955	-0.0171155318900425	-0.0215363264826143	-0.0161522529731222	-0.0502177383874458	-0.0211078281647556	-0.0255286227573274
"MvariaxPeruvianEst"	0.0382885188773327	-0.0313947302573745	0.0395102917991823	0.0427293155565853	0.0368640653865032	-0.0391510351155632	0.00767681240195579	0.0218450938227532	0.0359519370701855	0.02587594660324	-0.00106896987054952	-0.13926643968537	-0.15204205116972	-0.0387803997750383	0.0458456054615133	0.0074625988702542	-0.000299615509638322	0.00399864131376786	0.011317008219015	0.0618995361565995	0.00597901544611118	-0.00956099696769189	0.038830962910478	-0.00131178270992168	0.040508917216959	0.030066806350043	0.0371202279737591	0.0186097745033916	-0.0504889604040184	0.042067062169423	0.0500940275169661	0.0385597408939054	0.0322872046896692	0.0393406263133854	0.0208301728430179	-0.0482685620643922	0.0442874605090493	0.0523144258565924	0.0407801392335316	0.0288985154464693	0.0103880619761018	-0.0587106729313082	0.0338453496421333	0.0418723149896763	0.0303380283666156	0.017441483599818	-0.0516572513075921	0.0408987712658494	0.0489257366133925	0.0373914499903317	-0.0701677047779596	0.0223883177954819	0.030415283143025	0.0188809965199642	-0.0467104171119281	-0.0386834517643851	-0.0502177383874458	0.0279324384505614	0.0423382841859957	0.0503652495335387
"MvariaxTurkistanEst"	0.0403571368289941	-0.0240865604627382	0.0368792277477865	0.0410591445726036	0.0347440444002985	-0.0342997363746581	0.0121568543680202	0.0238829953043611	0.0358553694322066	0.0290349942726003	0.0065101428849501	-0.125057269087334	-0.137807340549576	-0.0361367654643695	0.0504573544477871	0.0118655547765451	0.00423485304632116	0.00753186333508149	0.0155645308311389	0.0342192139242042	0.00962866555779497	-0.00467360770024118	0.0828416127578225	0.00527772324502463	0.0407081407007988	0.0321200660666776	0.0381062531306003	0.0234336398569721	-0.0423500661291698	0.0454072456383906	0.0372881753765991	0.0615993747934083	0.0324710699384824	0.0384572570024051	0.0237846437287768	-0.041999062257365	0.0457582495101954	0.0376391792484039	0.061950378665213	0.0298691823682839	0.0151965690946556	-0.0505871368914863	0.0371701748760741	0.0290511046142827	0.0533623040310918	0.0211827561585784	-0.0446009498275635	0.0431563619399969	0.0350372916782054	0.0593484910950146	-0.0592735631011918	0.0284837486663686	0.0203646784045771	0.0446758778213863	-0.0372999573197733	-0.0454190275815647	-0.0211078281647556	0.0423382841859957	0.0438411372811408	0.0585304133410133
"PeruvianxTurkistanEst"	0.0544235244353972	-0.0227196812681904	0.0540983173487304	0.0558965766436406	0.0504016663911557	-0.0323469570372533	0.0160752954694864	0.0300201140574981	0.0504294130394794	0.0377431807556567	0.00879253449633933	-0.142642791094739	-0.154401240531795	-0.0332058902901267	0.0254752811019424	0.0161616258571051	0.00724605753807457	0.0123801645661483	0.0200463407735096	0.0752552179651351	0.0140929427661847	-0.00383923320090754	0.0915855455800843	0.0069222980017501	0.0551600505395189	0.0422218192464477	0.0524264687374383	0.0316080294658683	-0.0441096333296709	0.0399494027686698	0.0648393712002661	0.0730045350077407	0.0429583453505693	0.05316299484156	0.03234455556999	-0.0433731072255492	0.0406859288727915	0.0655758973043878	0.0737410611118624	0.0402247635484888	0.0194063242769187	-0.0563113385186205	0.0277476975797202	0.0526376660113166	0.0608028298187912	0.0296109737679094	-0.0461066890276298	0.0379523470707109	0.0628423155023072	0.0710074793097819	-0.0669251282991998	0.0171339077991409	0.0420238762307372	0.0501890400382118	-0.0585837549963983	-0.033693786564802	-0.0255286227573274	0.0503652495335387	0.0585304133410133	0.0592274919811583
